id,Time,Time_of_day,Visitors,Day,MonthName,year,Month,Date,day
1419,13:30,PM,47,7,May,2015,5,5/7/2015,Thursday
1420,17:00,PM,518,7,May,2015,5,5/7/2015,Thursday
1421,17:30,PM,792,7,May,2015,5,5/7/2015,Thursday
1422,18:00,PM,48,7,May,2015,5,5/7/2015,Thursday
1423,11:00,AM,191,8,May,2015,5,5/8/2015,Friday
1424,12:00,PM,490,8,May,2015,5,5/8/2015,Friday
1425,12:30,PM,199,8,May,2015,5,5/8/2015,Friday
1426,13:00,PM,377,8,May,2015,5,5/8/2015,Friday
1427,13:30,PM,129,8,May,2015,5,5/8/2015,Friday
1428,17:00,PM,205,8,May,2015,5,5/8/2015,Friday
1429,17:30,PM,143,8,May,2015,5,5/8/2015,Friday
1430,11:30,AM,98,9,May,2015,5,5/9/2015,Saturday
1431,12:00,PM,267,9,May,2015,5,5/9/2015,Saturday
1432,12:30,PM,253,9,May,2015,5,5/9/2015,Saturday
1433,13:00,PM,126,9,May,2015,5,5/9/2015,Saturday
1434,11:00,AM,96,10,May,2015,5,5/10/2015,Sunday
1435,11:30,AM,198,10,May,2015,5,5/10/2015,Sunday
1436,12:00,PM,50,10,May,2015,5,5/10/2015,Sunday
1437,13:30,PM,62,10,May,2015,5,5/10/2015,Sunday
1438,11:30,AM,235,11,May,2015,5,5/11/2015,Monday
1439,12:00,PM,162,11,May,2015,5,5/11/2015,Monday
1440,12:30,PM,208,11,May,2015,5,5/11/2015,Monday
1441,13:00,PM,61,11,May,2015,5,5/11/2015,Monday
1442,17:00,PM,96,11,May,2015,5,5/11/2015,Monday
1443,17:30,PM,133,11,May,2015,5,5/11/2015,Monday
1444,11:00,AM,76,12,May,2015,5,5/12/2015,Tuesday
1445,11:30,AM,45,12,May,2015,5,5/12/2015,Tuesday
1446,12:00,PM,87,12,May,2015,5,5/12/2015,Tuesday
1447,12:30,PM,189,12,May,2015,5,5/12/2015,Tuesday
1448,13:00,PM,209,12,May,2015,5,5/12/2015,Tuesday
1449,14:00,PM,50,12,May,2015,5,5/12/2015,Tuesday
1450,17:00,PM,206,12,May,2015,5,5/12/2015,Tuesday
1451,17:30,PM,157,12,May,2015,5,5/12/2015,Tuesday
1452,11:00,AM,132,13,May,2015,5,5/13/2015,Wednesday
1453,11:30,AM,250,13,May,2015,5,5/13/2015,Wednesday
1454,12:00,PM,588,13,May,2015,5,5/13/2015,Wednesday
1455,12:30,PM,320,13,May,2015,5,5/13/2015,Wednesday
1456,13:00,PM,237,13,May,2015,5,5/13/2015,Wednesday
1457,17:00,PM,538,13,May,2015,5,5/13/2015,Wednesday
1458,17:30,PM,433,13,May,2015,5,5/13/2015,Wednesday
1459,18:00,PM,150,13,May,2015,5,5/13/2015,Wednesday
1460,11:00,AM,216,14,May,2015,5,5/14/2015,Thursday
1461,11:30,AM,429,14,May,2015,5,5/14/2015,Thursday
1462,12:00,PM,392,14,May,2015,5,5/14/2015,Thursday
1463,12:30,PM,365,14,May,2015,5,5/14/2015,Thursday
1464,13:00,PM,794,14,May,2015,5,5/14/2015,Thursday
1465,13:30,PM,306,14,May,2015,5,5/14/2015,Thursday
1466,16:00,PM,56,14,May,2015,5,5/14/2015,Thursday
1467,17:00,PM,595,14,May,2015,5,5/14/2015,Thursday
1468,17:30,PM,430,14,May,2015,5,5/14/2015,Thursday
1469,11:00,AM,481,15,May,2015,5,5/15/2015,Friday
1470,11:30,AM,76,15,May,2015,5,5/15/2015,Friday
1471,12:00,PM,722,15,May,2015,5,5/15/2015,Friday
1472,12:30,PM,192,15,May,2015,5,5/15/2015,Friday
1473,13:00,PM,878,15,May,2015,5,5/15/2015,Friday
1474,13:30,PM,74,15,May,2015,5,5/15/2015,Friday
1475,16:00,PM,140,15,May,2015,5,5/15/2015,Friday
1476,16:30,PM,120,15,May,2015,5,5/15/2015,Friday
1477,17:00,PM,111,15,May,2015,5,5/15/2015,Friday
1478,17:30,PM,482,15,May,2015,5,5/15/2015,Friday
1479,18:00,PM,55,15,May,2015,5,5/15/2015,Friday
1480,11:00,AM,37,16,May,2015,5,5/16/2015,Saturday
1481,11:30,AM,85,16,May,2015,5,5/16/2015,Saturday
1482,12:00,PM,257,16,May,2015,5,5/16/2015,Saturday
1483,12:30,PM,265,16,May,2015,5,5/16/2015,Saturday
1484,13:30,PM,198,16,May,2015,5,5/16/2015,Saturday
1485,17:00,PM,142,16,May,2015,5,5/16/2015,Saturday
1486,12:00,PM,305,17,May,2015,5,5/17/2015,Sunday
1487,12:30,PM,187,17,May,2015,5,5/17/2015,Sunday
1488,13:30,PM,74,17,May,2015,5,5/17/2015,Sunday
1489,11:30,AM,34,18,May,2015,5,5/18/2015,Monday
1490,12:00,PM,26,18,May,2015,5,5/18/2015,Monday
1491,13:30,PM,218,18,May,2015,5,5/18/2015,Monday
1492,17:00,PM,138,18,May,2015,5,5/18/2015,Monday
1493,17:30,PM,96,18,May,2015,5,5/18/2015,Monday
1494,18:00,PM,167,18,May,2015,5,5/18/2015,Monday
1495,11:30,AM,189,19,May,2015,5,5/19/2015,Tuesday
1496,12:00,PM,695,19,May,2015,5,5/19/2015,Tuesday
1497,12:30,PM,194,19,May,2015,5,5/19/2015,Tuesday
1498,13:00,PM,75,19,May,2015,5,5/19/2015,Tuesday
1499,13:30,PM,32,19,May,2015,5,5/19/2015,Tuesday
1500,17:00,PM,347,19,May,2015,5,5/19/2015,Tuesday
1501,17:30,PM,575,19,May,2015,5,5/19/2015,Tuesday
1502,11:00,AM,40,20,May,2015,5,5/20/2015,Wednesday
1503,11:30,AM,518,20,May,2015,5,5/20/2015,Wednesday
1504,12:00,PM,440,20,May,2015,5,5/20/2015,Wednesday
1505,12:30,PM,245,20,May,2015,5,5/20/2015,Wednesday
1506,13:00,PM,412,20,May,2015,5,5/20/2015,Wednesday
1507,13:30,PM,127,20,May,2015,5,5/20/2015,Wednesday
1508,14:00,PM,128,20,May,2015,5,5/20/2015,Wednesday
1509,17:00,PM,149,20,May,2015,5,5/20/2015,Wednesday
1510,17:30,PM,971,20,May,2015,5,5/20/2015,Wednesday
1511,11:00,AM,41,21,May,2015,5,5/21/2015,Thursday
1512,11:30,AM,341,21,May,2015,5,5/21/2015,Thursday
1513,12:00,PM,372,21,May,2015,5,5/21/2015,Thursday
1514,12:30,PM,380,21,May,2015,5,5/21/2015,Thursday
1515,13:00,PM,59,21,May,2015,5,5/21/2015,Thursday
1516,14:00,PM,68,21,May,2015,5,5/21/2015,Thursday
1517,16:30,PM,330,21,May,2015,5,5/21/2015,Thursday
1518,17:00,PM,637,21,May,2015,5,5/21/2015,Thursday
1519,17:30,PM,723,21,May,2015,5,5/21/2015,Thursday
1520,18:00,PM,289,21,May,2015,5,5/21/2015,Thursday
1521,18:30,PM,32,21,May,2015,5,5/21/2015,Thursday
1522,8:00,AM,244,22,May,2015,5,5/22/2015,Friday
1523,11:00,AM,78,22,May,2015,5,5/22/2015,Friday
1524,12:00,PM,493,22,May,2015,5,5/22/2015,Friday
1525,12:30,PM,131,22,May,2015,5,5/22/2015,Friday
1526,17:00,PM,72,22,May,2015,5,5/22/2015,Friday
1527,17:30,PM,220,22,May,2015,5,5/22/2015,Friday
1528,18:00,PM,40,22,May,2015,5,5/22/2015,Friday
1529,8:00,AM,200,23,May,2015,5,5/23/2015,Saturday
1530,11:00,AM,98,23,May,2015,5,5/23/2015,Saturday
1531,12:00,PM,167,23,May,2015,5,5/23/2015,Saturday
1532,12:30,PM,268,23,May,2015,5,5/23/2015,Saturday
1533,13:30,PM,123,23,May,2015,5,5/23/2015,Saturday
1534,17:30,PM,95,23,May,2015,5,5/23/2015,Saturday
1535,12:00,PM,351,24,May,2015,5,5/24/2015,Sunday
1536,12:30,PM,67,24,May,2015,5,5/24/2015,Sunday
1537,13:00,PM,51,24,May,2015,5,5/24/2015,Sunday
1538,13:30,PM,38,24,May,2015,5,5/24/2015,Sunday
1539,11:30,AM,253,25,May,2015,5,5/25/2015,Monday
1540,12:00,PM,26,25,May,2015,5,5/25/2015,Monday
1541,12:30,PM,77,25,May,2015,5,5/25/2015,Monday
1542,13:00,PM,29,25,May,2015,5,5/25/2015,Monday
1543,17:30,PM,26,25,May,2015,5,5/25/2015,Monday
1544,18:00,PM,46,25,May,2015,5,5/25/2015,Monday
1545,11:00,AM,82,26,May,2015,5,5/26/2015,Tuesday
1546,12:30,PM,94,26,May,2015,5,5/26/2015,Tuesday
1547,13:00,PM,76,26,May,2015,5,5/26/2015,Tuesday
1548,13:30,PM,37,26,May,2015,5,5/26/2015,Tuesday
1549,16:30,PM,220,26,May,2015,5,5/26/2015,Tuesday
1550,17:30,PM,158,26,May,2015,5,5/26/2015,Tuesday
1551,18:00,PM,123,26,May,2015,5,5/26/2015,Tuesday
1552,11:00,AM,99,27,May,2015,5,5/27/2015,Wednesday
1553,11:30,AM,174,27,May,2015,5,5/27/2015,Wednesday
1554,12:00,PM,791,27,May,2015,5,5/27/2015,Wednesday
1555,12:30,PM,97,27,May,2015,5,5/27/2015,Wednesday
1556,13:00,PM,517,27,May,2015,5,5/27/2015,Wednesday
1557,13:30,PM,182,27,May,2015,5,5/27/2015,Wednesday
1558,14:30,PM,43,27,May,2015,5,5/27/2015,Wednesday
1559,17:00,PM,621,27,May,2015,5,5/27/2015,Wednesday
1560,17:30,PM,578,27,May,2015,5,5/27/2015,Wednesday
1561,18:00,PM,514,27,May,2015,5,5/27/2015,Wednesday
1562,7:30,AM,87,28,May,2015,5,5/28/2015,Thursday
1563,11:30,AM,638,28,May,2015,5,5/28/2015,Thursday
1564,12:00,PM,1094,28,May,2015,5,5/28/2015,Thursday
1565,12:30,PM,250,28,May,2015,5,5/28/2015,Thursday
1566,13:00,PM,256,28,May,2015,5,5/28/2015,Thursday
1567,13:30,PM,31,28,May,2015,5,5/28/2015,Thursday
1568,16:30,PM,295,28,May,2015,5,5/28/2015,Thursday
1569,17:00,PM,220,28,May,2015,5,5/28/2015,Thursday
1570,17:30,PM,637,28,May,2015,5,5/28/2015,Thursday
1571,18:00,PM,535,28,May,2015,5,5/28/2015,Thursday
1572,7:30,AM,87,29,May,2015,5,5/29/2015,Friday
1573,11:00,AM,40,29,May,2015,5,5/29/2015,Friday
1574,11:30,AM,464,29,May,2015,5,5/29/2015,Friday
1575,12:00,PM,397,29,May,2015,5,5/29/2015,Friday
1576,12:30,PM,294,29,May,2015,5,5/29/2015,Friday
1577,13:00,PM,235,29,May,2015,5,5/29/2015,Friday
1578,13:30,PM,79,29,May,2015,5,5/29/2015,Friday
1579,16:00,PM,180,29,May,2015,5,5/29/2015,Friday
1580,16:30,PM,110,29,May,2015,5,5/29/2015,Friday
1581,18:00,PM,78,29,May,2015,5,5/29/2015,Friday
1582,11:00,AM,43,30,May,2015,5,5/30/2015,Saturday
1583,11:30,AM,97,30,May,2015,5,5/30/2015,Saturday
1584,12:00,PM,224,30,May,2015,5,5/30/2015,Saturday
1585,12:30,PM,371,30,May,2015,5,5/30/2015,Saturday
1586,12:00,PM,463,31,May,2015,5,5/31/2015,Sunday
1587,12:30,PM,96,31,May,2015,5,5/31/2015,Sunday
1588,13:00,PM,319,31,May,2015,5,5/31/2015,Sunday
1589,13:30,PM,248,31,May,2015,5,5/31/2015,Sunday
1590,11:00,AM,32,1,June,2015,6,6/1/2015,Monday
1591,11:30,AM,111,1,June,2015,6,6/1/2015,Monday
1592,12:00,PM,305,1,June,2015,6,6/1/2015,Monday
1593,12:30,PM,125,1,June,2015,6,6/1/2015,Monday
1594,13:00,PM,121,1,June,2015,6,6/1/2015,Monday
1595,13:30,PM,55,1,June,2015,6,6/1/2015,Monday
1596,17:00,PM,89,1,June,2015,6,6/1/2015,Monday
1597,17:30,PM,331,1,June,2015,6,6/1/2015,Monday
1598,8:00,AM,66,2,June,2015,6,6/2/2015,Tuesday
1599,11:00,AM,85,2,June,2015,6,6/2/2015,Tuesday
1600,11:30,AM,310,2,June,2015,6,6/2/2015,Tuesday
1601,12:00,PM,333,2,June,2015,6,6/2/2015,Tuesday
1602,12:30,PM,195,2,June,2015,6,6/2/2015,Tuesday
1603,13:00,PM,205,2,June,2015,6,6/2/2015,Tuesday
1604,13:30,PM,109,2,June,2015,6,6/2/2015,Tuesday
1605,16:30,PM,95,2,June,2015,6,6/2/2015,Tuesday
1606,17:00,PM,109,2,June,2015,6,6/2/2015,Tuesday
1607,17:30,PM,80,2,June,2015,6,6/2/2015,Tuesday
1608,7:00,AM,70,3,June,2015,6,6/3/2015,Wednesday
1609,11:00,AM,97,3,June,2015,6,6/3/2015,Wednesday
1610,11:30,AM,1108,3,June,2015,6,6/3/2015,Wednesday
1611,12:00,PM,509,3,June,2015,6,6/3/2015,Wednesday
1612,12:30,PM,103,3,June,2015,6,6/3/2015,Wednesday
1613,13:00,PM,101,3,June,2015,6,6/3/2015,Wednesday
1614,13:30,PM,69,3,June,2015,6,6/3/2015,Wednesday
1615,17:00,PM,187,3,June,2015,6,6/3/2015,Wednesday
1616,11:00,AM,445,4,June,2015,6,6/4/2015,Thursday
1617,11:30,AM,349,4,June,2015,6,6/4/2015,Thursday
1618,12:00,PM,538,4,June,2015,6,6/4/2015,Thursday
1619,12:30,PM,96,4,June,2015,6,6/4/2015,Thursday
1620,13:00,PM,93,4,June,2015,6,6/4/2015,Thursday
1621,13:30,PM,79,4,June,2015,6,6/4/2015,Thursday
1622,17:00,PM,322,4,June,2015,6,6/4/2015,Thursday
1623,17:30,PM,250,4,June,2015,6,6/4/2015,Thursday
1624,18:00,PM,42,4,June,2015,6,6/4/2015,Thursday
1625,11:00,AM,35,5,June,2015,6,6/5/2015,Friday
1626,11:30,AM,79,5,June,2015,6,6/5/2015,Friday
1627,12:00,PM,94,5,June,2015,6,6/5/2015,Friday
1628,12:30,PM,34,5,June,2015,6,6/5/2015,Friday
1629,13:00,PM,141,5,June,2015,6,6/5/2015,Friday
1630,15:00,PM,54,5,June,2015,6,6/5/2015,Friday
1631,17:00,PM,67,5,June,2015,6,6/5/2015,Friday
1632,11:00,AM,176,6,June,2015,6,6/6/2015,Saturday
1633,11:30,AM,131,6,June,2015,6,6/6/2015,Saturday
1634,12:00,PM,172,6,June,2015,6,6/6/2015,Saturday
1635,12:30,PM,121,6,June,2015,6,6/6/2015,Saturday
1636,13:00,PM,156,6,June,2015,6,6/6/2015,Saturday
1637,17:00,PM,73,6,June,2015,6,6/6/2015,Saturday
1638,12:00,PM,333,7,June,2015,6,6/7/2015,Sunday
1639,12:30,PM,397,7,June,2015,6,6/7/2015,Sunday
1640,13:00,PM,195,7,June,2015,6,6/7/2015,Sunday
1641,13:30,PM,135,7,June,2015,6,6/7/2015,Sunday
1642,11:00,AM,165,8,June,2015,6,6/8/2015,Monday
1643,11:30,AM,353,8,June,2015,6,6/8/2015,Monday
1644,12:00,PM,474,8,June,2015,6,6/8/2015,Monday
1645,12:30,PM,250,8,June,2015,6,6/8/2015,Monday
1646,13:00,PM,55,8,June,2015,6,6/8/2015,Monday
1647,13:30,PM,31,8,June,2015,6,6/8/2015,Monday
1648,14:00,PM,37,8,June,2015,6,6/8/2015,Monday
1649,17:00,PM,27,8,June,2015,6,6/8/2015,Monday
1650,17:30,PM,92,8,June,2015,6,6/8/2015,Monday
1651,18:30,PM,110,8,June,2015,6,6/8/2015,Monday
1652,9:00,AM,20,9,June,2015,6,6/9/2015,Tuesday
1653,11:00,AM,277,9,June,2015,6,6/9/2015,Tuesday
1654,11:30,AM,144,9,June,2015,6,6/9/2015,Tuesday
1655,12:00,PM,114,9,June,2015,6,6/9/2015,Tuesday
1656,12:30,PM,157,9,June,2015,6,6/9/2015,Tuesday
1657,13:00,PM,350,9,June,2015,6,6/9/2015,Tuesday
1658,13:30,PM,38,9,June,2015,6,6/9/2015,Tuesday
1659,14:00,PM,14,9,June,2015,6,6/9/2015,Tuesday
1660,16:00,PM,140,9,June,2015,6,6/9/2015,Tuesday
1661,16:30,PM,110,9,June,2015,6,6/9/2015,Tuesday
1662,17:00,PM,120,9,June,2015,6,6/9/2015,Tuesday
1663,17:30,PM,104,9,June,2015,6,6/9/2015,Tuesday
1664,11:00,AM,45,10,June,2015,6,6/10/2015,Wednesday
1665,11:30,AM,559,10,June,2015,6,6/10/2015,Wednesday
1666,12:00,PM,361,10,June,2015,6,6/10/2015,Wednesday
1667,12:30,PM,250,10,June,2015,6,6/10/2015,Wednesday
1668,13:00,PM,701,10,June,2015,6,6/10/2015,Wednesday
1669,13:30,PM,35,10,June,2015,6,6/10/2015,Wednesday
1670,17:00,PM,188,10,June,2015,6,6/10/2015,Wednesday
1671,11:00,AM,31,11,June,2015,6,6/11/2015,Thursday
1672,11:30,AM,80,11,June,2015,6,6/11/2015,Thursday
1673,12:00,PM,435,11,June,2015,6,6/11/2015,Thursday
1674,12:30,PM,293,11,June,2015,6,6/11/2015,Thursday
1675,13:00,PM,245,11,June,2015,6,6/11/2015,Thursday
1676,13:30,PM,88,11,June,2015,6,6/11/2015,Thursday
1677,14:00,PM,39,11,June,2015,6,6/11/2015,Thursday
1678,15:30,PM,107,11,June,2015,6,6/11/2015,Thursday
1679,17:00,PM,174,11,June,2015,6,6/11/2015,Thursday
1680,11:00,AM,149,12,June,2015,6,6/12/2015,Friday
1681,11:30,AM,304,12,June,2015,6,6/12/2015,Friday
1682,12:00,PM,165,12,June,2015,6,6/12/2015,Friday
1683,12:30,PM,385,12,June,2015,6,6/12/2015,Friday
1684,13:00,PM,172,12,June,2015,6,6/12/2015,Friday
1685,17:30,PM,60,12,June,2015,6,6/12/2015,Friday
1686,11:00,AM,17,13,June,2015,6,6/13/2015,Saturday
1687,11:30,AM,148,13,June,2015,6,6/13/2015,Saturday
1688,12:00,PM,332,13,June,2015,6,6/13/2015,Saturday
1689,12:30,PM,32,13,June,2015,6,6/13/2015,Saturday
1690,13:00,PM,80,13,June,2015,6,6/13/2015,Saturday
1691,17:00,PM,166,13,June,2015,6,6/13/2015,Saturday
1692,12:00,PM,153,14,June,2015,6,6/14/2015,Sunday
1693,12:30,PM,65,14,June,2015,6,6/14/2015,Sunday
1694,13:00,PM,82,14,June,2015,6,6/14/2015,Sunday
1695,13:30,PM,97,14,June,2015,6,6/14/2015,Sunday
1696,8:30,AM,6,15,June,2015,6,6/15/2015,Monday
1697,11:00,AM,142,15,June,2015,6,6/15/2015,Monday
1698,11:30,AM,231,15,June,2015,6,6/15/2015,Monday
1699,12:00,PM,37,15,June,2015,6,6/15/2015,Monday
1700,13:00,PM,30,15,June,2015,6,6/15/2015,Monday
1701,14:00,PM,40,15,June,2015,6,6/15/2015,Monday
1702,17:00,PM,58,15,June,2015,6,6/15/2015,Monday
1703,11:30,AM,197,16,June,2015,6,6/16/2015,Tuesday
1704,12:00,PM,43,16,June,2015,6,6/16/2015,Tuesday
1705,12:30,PM,83,16,June,2015,6,6/16/2015,Tuesday
1706,13:00,PM,96,16,June,2015,6,6/16/2015,Tuesday
1707,13:30,PM,68,16,June,2015,6,6/16/2015,Tuesday
1708,16:30,PM,150,16,June,2015,6,6/16/2015,Tuesday
1709,17:30,PM,450,16,June,2015,6,6/16/2015,Tuesday
1710,7:00,AM,49,17,June,2015,6,6/17/2015,Wednesday
1711,11:00,AM,134,17,June,2015,6,6/17/2015,Wednesday
1712,11:30,AM,49,17,June,2015,6,6/17/2015,Wednesday
1713,12:00,PM,529,17,June,2015,6,6/17/2015,Wednesday
1714,12:30,PM,267,17,June,2015,6,6/17/2015,Wednesday
1715,13:00,PM,234,17,June,2015,6,6/17/2015,Wednesday
1716,11:30,AM,91,18,June,2015,6,6/18/2015,Thursday
1717,12:00,PM,99,18,June,2015,6,6/18/2015,Thursday
1718,12:30,PM,173,18,June,2015,6,6/18/2015,Thursday
1719,13:00,PM,38,18,June,2015,6,6/18/2015,Thursday
1720,18:00,PM,100,18,June,2015,6,6/18/2015,Thursday
1721,11:00,AM,95,19,June,2015,6,6/19/2015,Friday
1722,11:30,AM,79,19,June,2015,6,6/19/2015,Friday
1723,12:00,PM,181,19,June,2015,6,6/19/2015,Friday
1724,12:30,PM,52,19,June,2015,6,6/19/2015,Friday
1725,13:00,PM,205,19,June,2015,6,6/19/2015,Friday
1726,11:00,AM,18,20,June,2015,6,6/20/2015,Saturday
1727,12:00,PM,40,20,June,2015,6,6/20/2015,Saturday
1728,12:30,PM,38,20,June,2015,6,6/20/2015,Saturday
1729,12:30,PM,212,21,June,2015,6,6/21/2015,Sunday
1730,13:00,PM,63,21,June,2015,6,6/21/2015,Sunday
1731,12:00,PM,211,22,June,2015,6,6/22/2015,Monday
1732,12:30,PM,39,22,June,2015,6,6/22/2015,Monday
1733,13:00,PM,49,22,June,2015,6,6/22/2015,Monday
1734,13:30,PM,44,22,June,2015,6,6/22/2015,Monday
1735,12:00,PM,95,23,June,2015,6,6/23/2015,Tuesday
1736,13:00,PM,55,23,June,2015,6,6/23/2015,Tuesday
1737,13:30,PM,36,23,June,2015,6,6/23/2015,Tuesday
1738,14:00,PM,28,23,June,2015,6,6/23/2015,Tuesday
1739,16:30,PM,200,23,June,2015,6,6/23/2015,Tuesday
1740,11:30,AM,65,24,June,2015,6,6/24/2015,Wednesday
1741,12:00,PM,114,24,June,2015,6,6/24/2015,Wednesday
1742,12:30,PM,367,24,June,2015,6,6/24/2015,Wednesday
1743,11:00,AM,39,25,June,2015,6,6/25/2015,Thursday
1744,12:00,PM,44,25,June,2015,6,6/25/2015,Thursday
1745,13:00,PM,45,25,June,2015,6,6/25/2015,Thursday
1746,11:00,AM,42,26,June,2015,6,6/26/2015,Friday
1747,11:30,AM,31,26,June,2015,6,6/26/2015,Friday
1748,12:00,PM,368,26,June,2015,6,6/26/2015,Friday
1749,11:30,AM,15,27,June,2015,6,6/27/2015,Saturday
1750,12:30,PM,55,27,June,2015,6,6/27/2015,Saturday
1751,12:00,PM,72,28,June,2015,6,6/28/2015,Sunday
1752,12:30,PM,18,28,June,2015,6,6/28/2015,Sunday
1753,13:00,PM,40,28,June,2015,6,6/28/2015,Sunday
1754,11:30,AM,47,29,June,2015,6,6/29/2015,Monday
1755,13:00,PM,89,30,June,2015,6,6/30/2015,Tuesday
1756,13:00,PM,31,1,July,2015,7,7/1/2015,Wednesday
1757,12:00,PM,27,2,July,2015,7,7/2/2015,Thursday
1758,13:00,PM,56,2,July,2015,7,7/2/2015,Thursday
1759,18:00,PM,27,2,July,2015,7,7/2/2015,Thursday
1760,12:00,PM,300,5,July,2015,7,7/5/2015,Sunday
1761,13:30,PM,120,5,July,2015,7,7/5/2015,Sunday
1762,13:00,PM,37,9,July,2015,7,7/9/2015,Thursday
1763,17:30,PM,53,13,July,2015,7,7/13/2015,Monday
1764,12:00,PM,110,16,July,2015,7,7/16/2015,Thursday
1765,12:00,PM,110,17,July,2015,7,7/17/2015,Friday
1766,18:00,PM,55,17,July,2015,7,7/17/2015,Friday
1767,12:00,PM,180,18,July,2015,7,7/18/2015,Saturday
1768,13:30,PM,87,18,July,2015,7,7/18/2015,Saturday
1769,13:30,PM,101,19,July,2015,7,7/19/2015,Sunday
1770,12:00,PM,40,21,July,2015,7,7/21/2015,Sunday
1771,12:30,PM,52,23,July,2015,7,7/23/2015,Friday
1772,13:30,PM,53,23,July,2015,7,7/23/2015,Saturday
1773,17:00,PM,200,24,July,2015,7,7/24/2015,Saturday
1774,17:30,PM,160,24,July,2015,7,7/24/2015,Monday
1775,11:00,AM,30,25,July,2015,7,7/25/2015,Thursday
1776,12:00,PM,120,25,July,2015,7,7/25/2015,Wednesday
1777,12:30,PM,83,25,July,2015,7,7/25/2015,Monday
1778,13:30,PM,37,26,July,2015,7,7/26/2015,Thursday
1779,12:00,PM,29,29,July,2015,7,7/29/2015,Wednesday
1780,18:00,PM,33,30,July,2015,7,7/30/2015,Sunday
